"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.543410383E1,-5.902974701E0,-6.231990509E0,-1.029708710E0
2.553422183E1,-1.106738525E1,-6.352789307E0,7.080276489E-2
2.563433946E1,-6.933581543E0,-6.087241516E0,1.754351807E-1
2.573445746E1,-6.343358917E0,-4.619543610E0,1.290915527E0
2.583457546E1,-9.811197510E0,-6.237828369E0,1.641187134E0
2.593469346E1,-7.805518341E0,-5.999972992E0,1.880539398E0
2.603481146E1,-7.092401276E0,-5.771548004E0,1.993255005E0
2.613492946E1,-8.037835236E0,-5.473368073E0,2.754571838E0
2.623504746E1,-7.138355713E0,-4.733905792E0,4.295916595E0
2.633516546E1,-7.592062225E0,-6.458319855E0,1.780098267E0
2.643528346E1,-7.741451569E0,-4.813989258E0,3.144660645E0
2.653540046E1,-3.174448700E0,-5.922284546E0,3.658841400E0
2.663551833E1,-6.919959869E0,-7.395670624E0,7.687713318E0
2.673563633E1,-3.737577667E0,-6.672225037E0,7.364235992E0
2.683575433E1,-4.327051849E0,-7.158264313E0,6.304888916E0
2.693587233E1,-4.857249298E0,-6.710545349E0,6.954987030E0
2.703599033E1,-5.695057068E0,-6.833439789E0,8.930129700E0
2.713610833E1,-3.883823547E0,-5.463488617E0,7.159761200E0
2.723622633E1,-4.345014496E0,-5.265300751E0,8.238418121E0
2.733634433E1,-3.066972198E0,-3.387306061E0,8.353678436E0
2.743646233E1,-1.899998932E0,-2.199975128E0,8.956325226E0
2.753658033E1,-1.289418640E0,-1.886227570E0,9.242829437E0
2.763669850E1,-4.393363953E-1,-1.779499512E0,9.311686249E0
2.773681650E1,2.004331970E-1,-1.538650360E0,9.124275970E0
2.783693450E1,-7.244934082E-2,-1.315913544E0,9.093440094E0
2.793705250E1,1.041833496E-1,-1.214125214E0,9.503736877E0
2.803716950E1,-1.218466187E-1,-1.492695923E0,9.795180817E0
2.813728750E1,-7.858657837E-2,-1.157842255E0,9.908345490E0
2.823740550E1,-3.465293884E-1,-9.904902649E-1,9.974058838E0
2.833752350E1,-1.124162292E-1,-6.622229004E-1,9.749974823E0
2.843764150E1,-1.383123779E-1,-6.399192810E-1,9.676178284E0
2.853775950E1,-3.715274048E-1,-6.035449219E-1,9.761650543E0
2.863787796E1,-2.848576355E-1,-4.580474854E-1,9.653425598E0
2.873799596E1,-1.830693054E-1,-4.046086121E-1,9.702972565E0
2.883811396E1,-3.435356140E-1,-4.504133606E-1,9.701176300E0
2.893823196E1,-5.069956970E-1,-5.409750366E-1,9.727072449E0
2.903834996E1,-5.894741821E-1,-5.578898621E-1,9.893526306E0
2.913846796E1,-5.373825073E-1,-5.930667114E-1,9.976154480E0
2.923858596E1,-6.719526672E-1,-7.295828247E-1,9.809550934E0
2.933870396E1,-7.298822021E-1,-7.405101013E-1,9.785900116E0
2.943882096E1,-7.565267944E-1,-8.116122437E-1,9.650282135E0
2.953893896E1,-7.932005310E-1,-7.135661316E-1,9.714049530E0
2.963905683E1,-7.018904114E-1,-6.926097107E-1,9.845326538E0
2.973917483E1,-7.357200623E-1,-7.397616577E-1,9.857451324E0
2.983929283E1,-7.764353943E-1,-6.941065979E-1,9.717342682E0
2.993941083E1,-8.315208435E-1,-7.328759766E-1,9.731862488E0
3.003952883E1,-8.677455139E-1,-6.731501770E-1,9.736951904E0
3.013964683E1,-8.418493652E-1,-6.354286194E-1,9.746082916E0
