"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.181207519E2,2.508894056E-2,-5.740065426E-1,2.656208807E-1
1.182108599E2,-1.125773200E-1,-1.196603447E0,-1.737032354E-1
1.183009679E2,-9.291284144E-1,-1.664922736E0,-3.142919344E-1
1.183910759E2,-1.048813317E0,-1.089069058E0,-5.534202504E-1
1.184811839E2,-1.073625685E0,-3.901659894E-1,-6.353613764E-1
1.185712909E2,5.100473589E-1,1.017652920E0,-1.462981542E0
1.186613989E2,1.932443670E0,9.639181781E-1,2.434936718E0
1.187515069E2,9.214387411E-1,1.816906489E0,-8.650481933E-1
1.188416149E2,-2.406684726E-2,-1.403331757E-5,-1.605708568E0
1.189317229E2,-1.744630811E-1,-4.417249829E-1,1.691683103E0
1.190218309E2,8.243199974E-1,-1.548308206E0,3.830755388E0
1.191119388E2,-9.354969093E-1,-7.278842086E-1,-1.289645512E0
1.192020458E2,-2.803591678E0,6.752247691E-2,-7.544492787E-1
1.192921538E2,4.584521127E-1,7.742573065E-1,3.146082687E-1
1.193822618E2,-3.682626119E-1,-3.482777059E-1,2.151424527E-1
1.194723698E2,6.191074033E0,2.250088105E0,-1.682381938E0
1.195624778E2,1.642584034E0,5.375976849E-1,4.789635605E-1
1.196525858E2,-7.580406386E-1,-2.182917631E-1,1.283562069E0
1.197426938E2,-7.178351837E-1,4.450695902E-1,-1.171437031E-1
1.198328018E2,-8.948748404E-1,-1.508524920E0,-6.058130568E-1
1.199229088E2,3.437455291E-1,6.485831004E-1,-3.438040012E-1
1.200130168E2,-1.205753755E0,-4.211515546E-1,6.373985463E-1
1.201031254E2,1.500948098E0,3.142404789E-1,-7.521367049E-1
1.201932334E2,-4.403204817E-1,8.543945664E-1,-1.489617949E0
1.202833414E2,3.399690464E0,9.848523796E-2,3.258717602E-1
1.203734494E2,-3.589377648E0,-7.577453542E-1,2.808734597E0
1.204635574E2,-1.022730643E0,-5.041709071E-1,6.286516964E-2
1.205536654E2,-1.177958431E0,-5.347027284E-1,-1.107927644E0
1.206437724E2,2.210903574E0,1.297152168E-1,1.348550363E0
