"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.565678238E2,3.733850098E1,2.331729126E1,-1.756408691E1
3.566679378E2,3.729049683E1,2.355932617E1,-1.795172119E1
3.567680528E2,3.729179382E1,2.341528320E1,-1.829333496E1
3.568681668E2,3.727381897E1,2.334120178E1,-1.834826660E1
3.569682808E2,3.704574585E1,2.318833923E1,-1.881338501E1
3.570683958E2,3.713151550E1,2.291291809E1,-1.895162964E1
3.571685098E2,3.721690369E1,2.288662720E1,-1.919183350E1
3.572686238E2,3.749604797E1,2.280830383E1,-1.892977905E1
3.573687384E2,3.755361938E1,2.283897400E1,-1.896832275E1
3.574688534E2,3.772955322E1,2.276383972E1,-1.853500366E1
3.575689674E2,3.769758606E1,2.291186523E1,-1.867456055E1
3.576690814E2,3.755160522E1,2.281593323E1,-1.868508911E1
3.577691964E2,3.767076111E1,2.273123169E1,-1.904431152E1
3.578693104E2,3.746794128E1,2.279435730E1,-1.909497070E1
3.579694244E2,3.735603333E1,2.278906250E1,-1.917980957E1
3.580695394E2,3.747467041E1,2.264743042E1,-1.945050049E1
3.581696534E2,3.751300049E1,2.230445862E1,-1.976278687E1
3.582697674E2,3.764512634E1,2.177183533E1,-2.024841309E1
3.583698824E2,3.768614197E1,2.131782532E1,-2.008596802E1
3.584699964E2,3.782695007E1,2.134138489E1,-2.004116821E1
3.585701104E2,3.760583496E1,2.138888550E1,-1.993066406E1
3.586702254E2,3.775656128E1,2.150273132E1,-1.988845825E1
3.587703394E2,3.788130188E1,2.157153320E1,-1.919689941E1
3.588704534E2,3.798245239E1,2.171340942E1,-1.938470459E1
3.589705684E2,3.790954590E1,2.138241577E1,-1.939929199E1
3.590706824E2,3.807604980E1,2.137954712E1,-1.937066650E1
3.591707964E2,3.808477783E1,2.140032959E1,-1.934164429E1
3.592709114E2,3.815339661E1,2.120666504E1,-1.995346069E1
3.593710251E2,3.792431641E1,2.089768982E1,-1.993402100E1
3.594711391E2,3.796054077E1,2.078627014E1,-2.011022949E1
3.595712541E2,3.792926025E1,2.062724304E1,-2.048587036E1
3.596713681E2,3.810546875E1,2.034210205E1,-2.093005371E1
3.597714831E2,3.808689880E1,2.016105652E1,-2.096942139E1
3.598715971E2,3.838235474E1,1.957929993E1,-2.078952026E1
3.599717111E2,3.897708130E1,1.857191467E1,-2.088394165E1
3.600718261E2,3.879010010E1,1.808277893E1,-2.176589966E1
3.601719401E2,3.879811096E1,1.791398621E1,-2.149792480E1
3.602720551E2,3.889500427E1,1.773783875E1,-2.150350952E1
3.603721692E2,3.895858765E1,1.768367004E1,-2.157861328E1
3.604722842E2,3.906814575E1,1.783088684E1,-2.148141479E1
3.605723982E2,3.913310242E1,1.786036682E1,-2.133197021E1
3.606725132E2,3.921292114E1,1.778332520E1,-2.100885010E1
3.607726282E2,3.922276306E1,1.769084167E1,-2.101043701E1
3.608727422E2,3.922886658E1,1.738964844E1,-2.117065430E1
3.609728572E2,3.927038574E1,1.731770325E1,-2.125442505E1
3.610729712E2,3.919192505E1,1.761372375E1,-2.132147217E1
3.611730862E2,3.912036133E1,1.763488770E1,-2.144689941E1
3.612732002E2,3.903352356E1,1.762811279E1,-2.149975586E1
3.613733145E2,3.907499695E1,1.754911804E1,-2.138043213E1
3.614734295E2,3.905291748E1,1.758813477E1,-2.141027832E1
3.615735435E2,3.898901367E1,1.769627380E1,-2.142431641E1
3.616736585E2,3.922425842E1,1.771455383E1,-2.129437256E1
3.617737725E2,3.928720093E1,1.766409302E1,-2.123114014E1
3.618738875E2,3.906446838E1,1.748521423E1,-2.166073608E1
3.619740015E2,3.898747253E1,1.769224548E1,-2.161825562E1
3.620741165E2,3.903498840E1,1.780056763E1,-2.146060181E1
3.621742305E2,3.892114258E1,1.771894836E1,-2.174145508E1
3.622743455E2,3.880296326E1,1.764820862E1,-2.195260620E1
3.623744600E2,3.860789490E1,1.770315552E1,-2.202801514E1
3.624745750E2,3.816583252E1,1.793519592E1,-2.272570801E1
3.625746890E2,3.780274963E1,1.779728699E1,-2.341424561E1
3.626748040E2,3.757890320E1,1.740608215E1,-2.391769409E1
3.627749180E2,3.757054138E1,1.736073303E1,-2.406359863E1
3.628750330E2,3.765058899E1,1.711082458E1,-2.384674072E1
3.629751470E2,3.782769775E1,1.705177307E1,-2.378836060E1
3.630752620E2,3.800851440E1,1.692926025E1,-2.393609619E1
3.631753760E2,3.793357849E1,1.668797302E1,-2.411248779E1
3.632754910E2,3.817561340E1,1.660903931E1,-2.386947632E1
3.633756047E2,3.828195190E1,1.653607178E1,-2.379263306E1
3.634757197E2,3.822819519E1,1.647142029E1,-2.368670654E1
3.635758337E2,3.821015930E1,1.651202393E1,-2.372140503E1
3.636759487E2,3.828379822E1,1.673864746E1,-2.359426880E1
3.637760627E2,3.818550110E1,1.694398499E1,-2.353787231E1
3.638761777E2,3.805921936E1,1.690924072E1,-2.392660522E1
3.639762917E2,3.813308716E1,1.710755920E1,-2.394326782E1
3.640764067E2,3.810986328E1,1.715548706E1,-2.383007812E1
3.641765207E2,3.792532349E1,1.750657654E1,-2.389736938E1
3.642766357E2,3.775666809E1,1.782296753E1,-2.400833130E1
3.643767511E2,3.757641602E1,1.825201416E1,-2.416052246E1
3.644768651E2,3.739231873E1,1.865301514E1,-2.418585205E1
3.645769801E2,3.729988098E1,1.909915161E1,-2.421704102E1
3.646770941E2,3.713771057E1,1.935574341E1,-2.420385742E1
3.647772091E2,3.706739807E1,1.953001404E1,-2.411065674E1
3.648773231E2,3.699676514E1,1.972267151E1,-2.392370605E1
3.649774381E2,3.703562927E1,1.967114258E1,-2.362258911E1
3.650775521E2,3.700367737E1,1.958361816E1,-2.346490479E1
3.657842488E2,4.363505554E1,1.401177979E1,-1.166125488E1
3.658843638E2,4.332106018E1,1.435861206E1,-1.205511475E1
3.659844778E2,4.300958252E1,1.471669006E1,-1.226614380E1
3.660845928E2,4.295782471E1,1.492216492E1,-1.276477051E1
3.661847078E2,4.277865601E1,1.533421326E1,-1.284515381E1
3.662848218E2,4.260083008E1,1.618367004E1,-1.255181885E1
3.663849368E2,4.203083801E1,1.749191284E1,-1.215203857E1
3.664850508E2,4.167541504E1,1.976004028E1,-9.567138672E0
