"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.401501346E1,8.183254319E-1,-2.278346237E0,6.283283454E-1
2.411512546E1,1.528035910E0,-1.321063479E0,1.243380149E0
2.421523646E1,-3.739580923E-1,-5.885737109E-1,-2.454971033E0
2.431534846E1,-1.415800944E0,1.501345124E0,-1.235847035E0
2.441546046E1,-2.550262522E0,1.022456408E0,3.993648291E-4
2.451557146E1,5.623495334E-1,-1.769607777E0,1.303474762E0
2.461568346E1,2.631541159E0,1.559314713E0,-1.907904367E0
2.471579546E1,-1.784567294E0,5.299132740E-1,3.517790771E0
2.481590796E1,2.034697731E0,-2.450920082E0,-1.869181182E0
2.491601896E1,1.266433820E0,2.262332175E0,-1.527755243E0
2.501613096E1,-5.567892991E0,-1.606402340E0,2.611368265E0
2.511624296E1,4.740690317E0,-2.213960499E-1,-2.412413828E0
2.521635396E1,1.331630275E0,1.371585176E0,4.101710683E-1
2.531646596E1,-3.631996833E0,-1.982996357E0,8.709948117E-1
2.541657796E1,2.356794528E0,-1.150682339E-1,-1.048950142E0
2.551668996E1,3.761689246E-1,-2.074244204E-1,9.860358560E-1
2.561680096E1,-2.805522137E0,9.830169386E-1,2.536741421E-1
2.571691296E1,-1.982089162E-2,7.856155229E-1,-1.529077299E0
2.581702508E1,1.679581706E0,1.390331350E0,-1.380229992E0
2.591713708E1,1.036459905E0,5.524800181E-2,6.702774400E-1
2.601724808E1,7.279216307E-1,-1.133827740E-1,4.403655052E-1
2.611736008E1,-9.284559846E-2,-4.013160449E-1,6.981107712E-1
2.621747208E1,-2.280811715E-1,-6.617381662E-1,8.806871563E-2
2.631758308E1,-1.076027429E0,5.001240492E-2,-5.069319624E-1
2.641769508E1,-2.454409701E-1,2.011003643E-1,4.932448000E-2
2.651780708E1,-6.645477533E-2,-7.106705904E-2,6.838698775E-2
2.661791808E1,6.828553855E-2,2.533540070E-2,5.009748191E-3
2.671803008E1,7.434208453E-2,-1.019058591E-1,8.203497380E-2
2.681814196E1,-1.571152693E-1,8.285212219E-2,7.764853880E-2
2.691825396E1,5.683961391E-2,2.667628419E-1,2.403158855E-1
2.701836496E1,1.778828251E-1,1.687921590E-1,2.751114964E-2
2.711847696E1,-5.143169957E-1,2.147477657E-1,-5.262447309E-1
2.721858896E1,4.628182286E-1,2.364964843E-2,-5.037841138E-1
2.731869996E1,2.776909956E-1,-2.702343339E-1,-3.803055373E-1
