"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.351418012E1,4.114656419E-2,8.579356402E-2,-3.703509450E-2
3.361429312E1,-1.657773346E-2,-6.377821237E-2,-2.920684218E-2
3.371440512E1,-6.016697198E-2,-2.573856622E-2,-1.286504388E-2
3.381451813E1,-2.538071662E-2,-2.582364321E-2,3.300636292E-2
3.391463112E1,-4.876987159E-2,1.267530173E-1,-6.220618844E-2
3.401474312E1,-1.988512328E-1,6.694798797E-2,1.504506129E-1
3.411485613E1,-2.886799604E-2,-9.641766250E-3,1.212835318E-1
3.421496875E1,-7.610589713E-2,-2.391277313E-2,-1.597213733E-1
3.431508175E1,-2.306668103E-2,-1.504742941E-1,-1.515457964E-1
3.441519375E1,-1.093496570E-1,8.037699580E-2,-1.855666512E-1
3.451530675E1,-1.413067371E-2,1.197018600E-1,2.059330881E-2
3.461541975E1,-7.373631299E-3,7.398131132E-2,1.790826738E-2
3.471553275E1,-6.676116943E-2,5.378327429E-2,-2.697379053E-2
3.481564475E1,1.428211659E-2,-5.058513969E-2,5.286584616E-2
3.491575775E1,1.749969319E-1,1.589226437E-1,-1.613124007E-1
3.501587075E1,4.530685812E-2,-7.603456110E-2,1.793779582E-1
3.511598375E1,-2.307574421E-2,9.812271059E-2,-3.047697437E-1
3.521609600E1,-1.012916091E-1,-5.642884701E-2,2.082579410E-1
3.531620900E1,3.906086236E-1,1.318532512E-1,1.813385296E-1
3.541632200E1,-1.513341272E-1,-7.657864451E-2,-1.775273144E-2
3.551643400E1,5.350728571E-2,1.813481775E-1,-1.141271245E-1
3.561654700E1,1.021415019E-1,-8.950888485E-2,-7.119920611E-2
3.571666000E1,1.095943630E-1,-2.488165677E-2,2.595695972E-2
3.581677300E1,-1.733991802E-3,2.632726389E-1,-1.716818529E-1
3.591688500E1,2.078246623E-2,-3.971458107E-2,1.331375921E-1
3.601699800E1,2.379846007E-2,1.430366358E-1,1.628578198E-1
3.611711100E1,5.397301644E-2,4.182045579E-2,6.731607020E-2
3.621722437E1,1.870059434E-1,-1.419078308E-1,-8.761117101E-2
3.631733738E1,-4.179335395E-1,2.060672817E-1,-2.269438881E-1
3.641744938E1,-3.118860975E-1,-1.124495584E-1,1.804959458E-1
3.651756237E1,2.011559129E-1,-1.482064515E-1,-3.066981554E-2
3.661767538E1,2.533271098E-1,1.648122516E-1,-5.880369365E-2
3.671778837E1,1.373861790E-1,-1.861908415E-1,2.127848554E-1
3.681790037E1,-9.231817961E-2,-2.694046140E-2,-1.595962429E-1
3.691801338E1,-2.898154896E-1,-1.244065297E-1,2.057635188E-2
3.701812637E1,-1.196805176E-1,1.021748310E-1,-5.146192968E-2
3.711823938E1,-1.438882828E-2,-6.937224358E-2,-8.166045964E-2
3.721835154E1,-9.024826527E-2,-2.573768914E-2,-4.681397796E-2
3.731846454E1,-1.194817123E-1,5.201478392E-2,7.653946817E-2
3.741857754E1,2.353621244E-2,9.347826719E-2,6.145599067E-2
3.751869054E1,8.977142483E-2,-6.326921225E-2,1.013018417E-1
3.761880254E1,2.156090605E-1,4.410320878E-2,-1.268167520E-1
3.771891554E1,-1.687535673E-2,2.593854100E-2,-9.205213130E-2
3.781902854E1,-9.115984619E-2,7.648713559E-2,6.071807206E-2
3.791914154E1,-5.196362078E-2,1.753638446E-1,9.716610610E-2
3.801925454E1,5.787954122E-2,-8.748984128E-2,3.426059067E-2
3.811936654E1,2.205786091E-1,-9.836390823E-2,-1.134014851E-1
3.821947888E1,1.065140498E-1,-1.263849351E-1,-3.565281272E-2
3.831959187E1,4.124713629E-2,4.786150664E-2,-3.326539457E-2
3.841970487E1,-1.359047869E-1,1.039260721E-1,-3.821272373E-2
3.851981687E1,-3.325136125E-2,-1.576128674E-1,2.112634099E-1
3.861992987E1,-9.380980432E-3,1.767499271E-1,-1.588267493E-1
