"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.170992955E2,2.996719360E1,3.107865906E1,1.234622192E1
1.171994115E2,3.559060669E1,2.648027039E1,7.959838867E0
1.172995265E2,3.931277466E1,2.281947327E1,7.234191895E-1
1.173996431E2,3.998892212E1,2.146995544E1,-4.800598145E0
1.174997581E2,4.092504883E1,2.012518311E1,-5.060089111E0
1.175998741E2,4.170150757E1,1.887400818E1,-5.321655273E0
1.176999891E2,4.218333435E1,1.763983154E1,-7.015197754E0
1.178001051E2,4.209812927E1,1.693305969E1,-9.496276855E0
1.179002201E2,4.162443542E1,1.720155334E1,-1.168878174E1
1.180003361E2,4.130152893E1,1.817150879E1,-1.165890503E1
1.181004511E2,4.014834595E1,1.919407654E1,-1.394934082E1
1.182005671E2,3.942637634E1,1.989297485E1,-1.464904785E1
1.183006821E2,3.892213440E1,2.015496826E1,-1.552584839E1
1.184007964E2,3.889163208E1,2.054551697E1,-1.551312256E1
1.185009124E2,3.827325439E1,2.062284851E1,-1.633813477E1
1.186010274E2,3.872254944E1,2.067143250E1,-1.522583008E1
1.187011434E2,3.956770325E1,2.057849121E1,-1.313684082E1
1.188012584E2,4.018231201E1,2.044300842E1,-1.062716675E1
1.189013744E2,4.048487854E1,2.032022095E1,-9.922790527E0
1.190014894E2,4.052061462E1,2.042304993E1,-9.072601318E0
1.191016054E2,4.056495667E1,2.061730957E1,-8.296600342E0
1.192017204E2,4.066848755E1,2.087684631E1,-7.564880371E0
1.193018364E2,4.058699036E1,2.101539612E1,-7.309967041E0
1.194019514E2,4.066339111E1,2.110412598E1,-7.159454346E0
1.195020674E2,4.066027832E1,2.127276611E1,-7.022644043E0
1.196021824E2,4.070605469E1,2.113693237E1,-6.848205566E0
1.197022984E2,4.064352417E1,2.128038025E1,-6.806060791E0
1.198024134E2,4.068246460E1,2.129286194E1,-6.877838135E0
1.199025294E2,4.076638794E1,2.137556458E1,-6.509094238E0
1.200026444E2,4.068051147E1,2.120446777E1,-6.550964355E0
1.201027604E2,4.073504639E1,2.112548828E1,-6.589691162E0
1.202028754E2,4.079290771E1,2.122959900E1,-6.332244873E0
1.203029914E2,4.078868103E1,2.136129761E1,-6.163909912E0
1.204031060E2,4.082855225E1,2.135658264E1,-6.151611328E0
1.205032220E2,4.071040344E1,2.130120850E1,-6.165039062E0
1.206033370E2,4.065800476E1,2.128619385E1,-6.416442871E0
1.207034530E2,4.072196960E1,2.136500549E1,-6.105621338E0
1.208035680E2,4.071978760E1,2.174169922E1,-5.343383789E0
1.209036840E2,4.047418213E1,2.200041199E1,-5.688476562E0
1.210037990E2,4.035246277E1,2.216799927E1,-6.007141113E0
1.211039150E2,4.017864990E1,2.236256409E1,-6.267456055E0
1.212040310E2,4.010472107E1,2.256150818E1,-6.546813965E0
1.219221831E2,4.170164490E1,1.317053223E1,-1.585913086E1
1.220222981E2,4.132745361E1,1.316136169E1,-1.709780884E1
1.221224131E2,3.967903137E1,1.283587646E1,-2.113702393E1
1.222225291E2,3.950674438E1,1.284132385E1,-2.172390747E1
1.223226451E2,4.002304077E1,1.347644043E1,-1.999655151E1
1.224227599E2,4.053498840E1,1.452006531E1,-1.779324341E1
1.225228759E2,4.096043396E1,1.607366943E1,-1.528488159E1
1.226229909E2,4.117271423E1,1.910794067E1,-9.715515137E0
1.227231069E2,4.016682434E1,2.341789246E1,-3.159271240E0
1.228232229E2,3.806416321E1,2.726779175E1,2.049743652E0
1.229233389E2,3.474851990E1,3.135685730E1,7.948852539E0
1.230234539E2,3.042057800E1,3.616447449E1,1.314605713E1
1.231235699E2,2.624229431E1,3.958348083E1,1.783816528E1
1.232236859E2,2.457368469E1,4.083851624E1,2.062548828E1
1.233238009E2,2.487840271E1,4.035090637E1,2.277713013E1
1.234239176E2,2.481118774E1,3.997001648E1,2.411422729E1
1.235240336E2,2.415795898E1,4.015979004E1,2.468652344E1
1.236241486E2,2.181916809E1,4.088179016E1,2.471063232E1
1.237242646E2,2.012451172E1,4.125767517E1,2.237881470E1
1.238243806E2,2.096563721E1,4.091476440E1,1.827923584E1
1.239244956E2,2.163380432E1,4.018882751E1,1.481781006E1
1.240246116E2,2.152644348E1,3.923901367E1,1.428155518E1
1.241247276E2,2.158905029E1,3.868632507E1,1.448956299E1
1.242248426E2,2.221044922E1,3.845210266E1,1.439981079E1
1.243249586E2,2.303646851E1,3.826014709E1,1.549945068E1
1.244250740E2,2.385510254E1,3.842013550E1,1.699182129E1
1.245251890E2,2.358343506E1,3.903045654E1,2.016110229E1
1.246253050E2,2.300744629E1,3.917657471E1,2.427877808E1
1.247254210E2,2.392811584E1,3.796037292E1,2.652346802E1
1.248255360E2,2.519062805E1,3.711062622E1,2.708178711E1
1.249256520E2,2.438079834E1,3.763656616E1,2.648449707E1
1.250257670E2,2.293486023E1,3.886849976E1,2.391320801E1
1.251258830E2,2.224822998E1,3.952657318E1,1.946524048E1
1.252259990E2,2.197683716E1,3.965723419E1,1.590219116E1
1.253261140E2,2.073287964E1,4.035931396E1,1.380773926E1
1.254262298E2,2.041433716E1,4.070245361E1,1.353109741E1
1.255263458E2,2.064727783E1,4.080525208E1,1.455419922E1
1.256264608E2,2.144387817E1,4.092646027E1,1.698306274E1
1.257265768E2,2.254400635E1,4.103221893E1,1.907894897E1
1.258266918E2,2.193438721E1,4.067184448E1,2.112838745E1
1.259268078E2,2.071752930E1,4.067606354E1,2.017327881E1
1.260269238E2,2.049777222E1,3.883520508E1,1.916513062E1
1.261270388E2,2.008052063E1,3.594927979E1,2.002987671E1
1.262271548E2,1.938648987E1,3.304719543E1,2.221316528E1
1.263272698E2,1.779693604E1,3.000014496E1,2.564071655E1
1.264273859E2,1.561979675E1,2.725883484E1,2.936767578E1
1.265275019E2,1.388856506E1,2.645503998E1,3.066488647E1
1.266276169E2,1.226058960E1,2.855947876E1,2.974285889E1
