"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.653873671E1,-7.820038147E0,-4.783752136E0,-1.368005219E0
3.663885171E1,-8.616980896E0,-5.376220093E0,-3.202440491E0
3.673896671E1,-7.782765656E0,-5.466931458E0,-3.097209320E0
3.683908171E1,-7.723189545E0,-5.826932831E0,-3.134481812E0
3.693919671E1,-7.187004547E0,-6.642137604E0,-2.083217926E0
3.703931171E1,-5.653593292E0,-7.634124756E0,1.090482330E0
3.713942671E1,-6.689139862E0,-8.052055664E0,1.272653503E0
3.723954171E1,-6.650669861E0,-8.250243530E0,1.011596375E0
3.733965608E1,-4.183650055E0,-8.938063202E0,2.271226959E0
3.743977108E1,-5.647306366E0,-7.928712158E0,6.411167908E-1
3.753988608E1,-6.137686615E0,-8.216114502E0,3.326083374E-1
3.764000108E1,-6.716981964E0,-7.074438629E0,9.190887451E-2
3.774011608E1,-6.822961578E0,-6.639742584E0,-2.951861572E-1
3.784023108E1,-7.827073517E0,-5.811065826E0,5.611830139E-1
3.794034608E1,-7.887547760E0,-5.056484985E0,5.325924683E-1
3.804046208E1,-7.689509583E0,-4.787793732E0,5.233117676E-1
3.814057708E1,-7.195836182E0,-6.522236938E0,1.634750519E0
3.824069208E1,-5.557493134E0,-7.338938599E0,3.141966248E0
3.834080738E1,-6.012397156E0,-6.432124329E0,4.974006500E0
3.844092237E1,-5.169350281E0,-6.118825836E0,6.134543152E0
3.854103738E1,-4.660258942E0,-6.334976349E0,6.700516205E0
3.864115237E1,-4.393363953E0,-5.923032990E0,6.650969238E0
3.874126738E1,-4.354594574E0,-5.385051727E0,6.602021027E0
3.884138238E1,-4.879852295E0,-5.352569275E0,6.581962738E0
3.894149737E1,-4.881648560E0,-5.255421295E0,6.407725067E0
3.904161238E1,-5.121449890E0,-5.319637756E0,6.286626892E0
3.914172737E1,-4.810845795E0,-5.451663208E0,6.650819550E0
3.924184238E1,-4.958887939E0,-5.678591309E0,6.529272308E0
3.934195771E1,-4.913232880E0,-5.533692627E0,6.679410095E0
3.944207271E1,-4.570745087E0,-5.335205383E0,6.668632507E0
3.954218771E1,-4.487368469E0,-5.366041260E0,6.528823242E0
3.964230271E1,-4.486470337E0,-5.419031067E0,6.997498627E0
3.974241771E1,-4.584965515E0,-5.408702545E0,6.736291809E0
3.984253271E1,-4.700076141E0,-5.169499969E0,6.555318146E0
3.994264771E1,-4.819677429E0,-5.625900879E0,6.772067413E0
4.062589696E1,-8.523724823E0,-4.100722504E0,2.188000031E0
