"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.749008046E1,-1.146508012E0,-4.129502499E-1,1.604333303E0
2.758019246E1,-1.593022449E0,-1.136077749E0,1.258912254E0
2.767030346E1,-1.707404512E0,-1.689580445E0,9.950101626E-1
2.776041446E1,-1.916143094E0,-2.547326927E0,1.459362701E-1
2.785052646E1,1.906776440E0,-2.538058214E0,-1.888952372E0
2.794063746E1,7.409037359E0,3.602995082E-1,-7.015390522E0
2.803074946E1,7.064238161E0,-1.031192441E0,-6.710274038E0
2.812086046E1,6.122993731E0,-9.620540857E-2,-6.056013876E-1
2.821097213E1,-1.740716217E1,-9.496275246E0,2.306461550E0
2.830108312E1,-7.500884838E0,5.912207454E-1,4.352217681E0
2.839119513E1,-2.492441161E0,-4.515409669E0,-9.268219802E-1
2.848130613E1,7.254497203E0,-3.314607921E0,-5.413029485E0
2.857141713E1,1.035735084E1,-9.574399748E-1,-7.806051607E0
2.866152913E1,7.579075559E0,1.856585987E-1,-3.910060004E0
2.875164013E1,-9.209362898E0,-6.534538895E0,6.000436091E-1
2.884175213E1,-1.198007481E1,-5.854499529E0,8.783997256E0
2.893186312E1,-5.932998984E0,-3.268779199E0,-1.237992963E-1
2.902197513E1,7.465086429E0,-3.994369545E0,-5.124523187E0
2.911208613E1,8.158457447E0,-2.059916479E0,-7.509752725E0
2.920219775E1,8.112548618E0,6.737825534E-1,-5.815724888E0
2.929230875E1,-1.780260234E0,-4.920965822E0,3.419771849E0
2.938241975E1,-1.389848077E1,-1.124219361E1,9.899762946E0
2.947253175E1,-5.034256795E0,-1.239450382E0,8.810578698E-1
2.956264275E1,6.742107450E0,-1.731367864E-1,-3.087362609E0
2.965275475E1,7.932967177E0,6.054191007E-1,-5.565252389E0
2.974286575E1,7.025877503E0,7.924588117E-1,-2.586020000E0
2.983297775E1,-1.480917292E1,-7.650830251E0,-8.826187840E-1
2.992308875E1,-1.644342291E0,1.373087034E0,3.674845229E0
3.001319975E1,8.717496872E-1,8.112035233E-1,7.592094970E-1
3.010331175E1,3.373453422E0,-8.195150480E-1,2.591594151E-1
3.019342275E1,2.388146714E0,-6.270548218E-1,-2.977799821E-1
3.028353500E1,5.618840951E-1,-6.986525157E-1,-1.024021708E0
3.037364600E1,1.162121247E0,2.459046543E-2,-1.601711996E0
3.046375800E1,1.128571093E-1,2.252300692E-1,-2.131338172E0
3.055386900E1,-5.328351277E-1,-1.701837963E-1,-2.005642916E0
3.064398000E1,-1.165340139E0,9.573061466E-2,-9.552011490E-1
3.073409200E1,-8.676186293E-1,-2.256808895E-1,4.806062261E-2
3.082420300E1,-6.578357345E-1,-5.246291453E-1,2.486692178E-1
3.091431500E1,2.814796990E-1,-5.063162506E-1,8.588787961E-1
3.100442600E1,1.295983309E0,-8.286516148E-1,-4.555484219E-1
3.109453800E1,-2.492282116E-1,-2.331711143E0,1.195633394E0
3.118464900E1,8.554476500E-2,-4.405479383E-1,-5.282842763E-1
3.127476025E1,-1.732374462E0,2.650256342E-1,-1.403658031E0
3.136487225E1,2.218044779E0,2.637684828E-1,-3.004710535E-2
3.145498325E1,4.504601968E0,1.017700868E0,3.370084841E0
3.154509525E1,-1.580659681E0,1.390631604E-1,1.675053330E-1
3.163520625E1,2.442194867E-1,1.631878366E0,-1.467512257E-1
3.172531825E1,-2.036213329E0,-1.530584711E-1,-1.715872304E0
3.181542925E1,1.236407198E0,3.541588354E-1,1.542729378E-2
3.190554025E1,-6.339358252E-1,-7.143198377E-1,-2.688384573E-1
3.199565225E1,1.985246658E0,5.693299395E-1,-4.815229598E-1
3.208576325E1,-9.430974126E-1,9.396767914E-2,-5.323299283E-1
3.217587525E1,2.506969153E0,3.986163855E-2,4.382453048E-1
3.226598596E1,-1.342832370E0,-4.980816168E-1,-1.201533819E0
3.235609696E1,-1.705441602E0,-9.101623857E-1,5.231094539E-1
3.244620896E1,4.640484828E-1,4.863684744E-1,-4.963759109E-1
3.253631996E1,6.236137354E-1,-4.719790614E-1,1.796038946E0
3.262643196E1,9.500450742E-1,-9.684714049E-1,-2.844967453E0
3.271654296E1,3.844041431E-1,-2.321215975E-1,-1.419949543E-1
3.280665496E1,-2.249441403E0,2.835846967E-1,-1.550188086E0
3.289676596E1,-2.285103571E-1,4.404514593E-1,-1.129605904E0
3.298687696E1,8.499933672E-1,-4.549554777E-1,-2.474851567E-1
3.307698896E1,3.708852636E0,1.106275660E-1,1.604294127E0
