"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.604891017E1,-6.124973014E-2,-4.292762607E-2,-2.539562702E-2
2.613901617E1,1.582652704E-1,1.795972288E-2,-5.962405801E-2
2.622912317E1,-1.392051016E-1,-1.262501568E-2,-3.856823444E-2
2.631922917E1,1.946421146E-2,-2.045472980E-2,2.038514793E-2
2.640933617E1,-5.092413202E-2,-9.468454778E-2,3.672636151E-2
2.649944217E1,-6.354330048E-2,-4.642806172E-2,1.077115595E-2
2.658954750E1,-1.407483280E-1,-2.719598472E-2,-1.406021476E-2
2.667965450E1,5.295516238E-2,2.674925745E-2,1.228850842E-2
2.676976050E1,9.141829312E-3,-9.249301136E-2,-5.276527405E-3
2.685986650E1,1.517323226E-2,1.308197558E-2,8.432678998E-2
2.694997350E1,-2.103193769E-1,3.066221416E-2,-2.432617128E-2
2.704007950E1,-7.966685146E-3,-7.104951739E-2,2.382097185E-2
2.713018650E1,-7.212642834E-2,-8.118975878E-2,1.510569692E-2
2.722029250E1,-8.374557674E-2,2.439136773E-2,-1.942795873E-2
2.731039850E1,-4.309661061E-2,-1.063611451E-1,-4.140413404E-3
2.740050550E1,5.589207262E-3,-1.140587121E-2,2.538685620E-2
2.749061150E1,-3.419977963E-2,-5.376690209E-2,-9.565460086E-3
2.758071750E1,6.121581629E-2,-7.458123565E-4,8.064362884E-2
2.767082450E1,5.232965648E-3,-6.892785519E-2,-2.878467321E-2
2.776093050E1,4.214219883E-2,-4.634152293E-2,-6.079525530E-2
2.785103750E1,1.124010265E-1,5.086112827E-2,2.370753586E-2
2.794114350E1,3.784639567E-2,2.608559847E-2,-2.493545115E-2
2.803124950E1,-1.860072389E-2,3.439916968E-3,-1.380176783E-2
2.812135650E1,-1.709491968E-2,3.941315711E-2,4.724550247E-2
2.821146250E1,-3.992654264E-2,3.832703680E-2,1.841872931E-2
2.830156850E1,-3.090604305E-2,3.805952668E-3,3.102824986E-2
2.839167550E1,1.066532135E-2,3.751456618E-2,-4.196429729E-2
2.848178150E1,6.420871362E-2,-3.446553558E-2,-1.667158127E-2
2.857188950E1,9.338324994E-2,-1.531941265E-2,-4.524400055E-2
2.866199550E1,-3.776599646E-2,-1.150732040E-2,-1.660667717E-2
2.875210150E1,-1.077612609E-2,4.527294427E-2,6.240850210E-2
2.884220850E1,7.023675442E-3,-7.315071434E-2,3.045171440E-2
2.893231450E1,3.452722371E-2,-4.671369821E-2,5.894461155E-2
2.902242050E1,-9.021829829E-2,-1.290217370E-2,-7.634709477E-3
2.911252750E1,3.444609359E-2,-1.160935432E-2,-7.256862402E-2
2.920263350E1,-2.869521081E-3,-6.747686863E-4,8.757374883E-3
2.929274050E1,9.893254995E-2,4.155236095E-2,-8.874903917E-3
2.938284650E1,2.419417039E-2,-6.393637955E-3,-6.017077267E-2
2.947295250E1,3.623782665E-2,-9.625189394E-2,2.765733004E-3
2.956305879E1,1.667918265E-3,-5.296934187E-2,-8.611779213E-3
2.965316479E1,4.562728554E-3,-2.868117750E-2,9.596041024E-2
2.974327079E1,-6.888882503E-2,-2.955124319E-2,1.981972218E-2
2.983337779E1,-5.611163557E-2,3.388461471E-4,-1.107801783E-1
2.992348379E1,-1.485518758E-1,-1.667245835E-2,4.216310263E-2
3.001358979E1,-3.033272356E-2,3.727015257E-2,7.751478374E-2
3.010369679E1,2.640938804E-2,-5.391425192E-2,2.021908700E-2
3.019380279E1,-2.143944477E-1,-1.007855326E-2,5.242087305E-2
3.028390979E1,-1.069805114E-1,-4.725515038E-2,1.386023998E-2
3.037401579E1,6.653385893E-2,-1.803661376E-2,-6.167292237E-2
3.046412179E1,-1.031127244E-1,-1.275043845E-2,1.822050869E-2
3.055422879E1,-4.504329488E-2,-1.140002400E-2,-1.598453343E-2
3.064433425E1,3.199596405E-2,-8.584735841E-2,1.317143798E-2
3.073444025E1,4.004407167E-2,1.990012139E-2,3.465761662E-2
3.082454725E1,4.884120762E-2,-3.355278522E-2,3.035757422E-2
3.091465325E1,8.652431980E-2,-4.357842118E-2,-4.318928897E-2
3.100476025E1,6.643913403E-2,-3.891702086E-2,-2.418525338E-2
3.109486625E1,-4.172792360E-2,-1.176869094E-2,-6.066720128E-2
